Movie Rank,Movie Name,Year of Release,IMDB Rating,Runtime,Genre,Rated
35,Mean Girls,2004,7.1,97,"
Comedy            ",PG-13
36,The Shining,1980,8.4,146,"
Drama, Horror            ",R
37,A Clockwork Orange,1971,8.3,136,"
Crime, Sci-Fi            ",R
38,Catch Me If You Can,2002,8.1,141,"
Biography, Crime, Drama            ",PG-13
39,Devotion,II) (2022,6.7,139,"
Action, Drama, War            ",PG-13
40,Ford v Ferrari,2019,8.1,152,"
Action, Biography, Drama            ",PG-13
41,City of God,2002,8.6,130,"
Crime, Drama            ",R
42,Fantastic Beasts and Where to Find Them,2016,7.2,132,"
Adventure, Family, Fantasy            ",PG-13
43,Jumanji: The Next Level,2019,6.7,123,"
Action, Adventure, Comedy            ",PG-13
44,The Last Duel,2021,7.4,152,"
Action, Drama, History            ",R
45,Red Sparrow,2018,6.6,140,"
Action, Drama, Thriller            ",R
46,Planet of the Apes,1968,8,112,"
Adventure, Sci-Fi            ",G
47,Once Upon a Time in America,1984,8.3,229,"
Crime, Drama            ",R
48,Hamilton,2020,8.4,160,"
Biography, Drama, History            ",PG-13
49,Ready Player One,2018,7.4,140,"
Action, Adventure, Sci-Fi            ",PG-13
50,Zodiac,2007,7.7,157,"
Crime, Drama, Mystery            ",R
1,Bullet Train,2022,7.3,127,"
Action, Comedy, Thriller            ",R
2,Black Adam,2022,6.4,125,"
Action, Adventure, Fantasy            ",PG-13
3,Black Panther: Wakanda Forever,2022,7.2,161,"
Action, Adventure, Drama            ",PG-13
4,The Batman,2022,7.8,176,"
Action, Crime, Drama            ",PG-13
5,The Northman,2022,7.1,137,"
Action, Adventure, Drama            ",R
6,No Time to Die,2021,7.3,163,"
Action, Adventure, Thriller            ",PG-13
7,Indiana Jones and the Dial of Destiny,2023,N/A,N/A,"
Action, Adventure            ",N/A
8,The Gray Man,2022,6.5,122,"
Action, Thriller            ",PG-13
9,Zardoz,1974,5.8,105,"
Adventure, Fantasy, Sci-Fi            ",R
10,Fantastic Beasts: The Secrets of Dumbledore,2022,6.2,142,"
Adventure, Family, Fantasy            ",PG-13
11,Thor: Love and Thunder,2022,6.3,118,"
Action, Adventure, Comedy            ",PG-13
12,Once Upon a Time in Hollywood,2019,7.6,161,"
Comedy, Drama            ",R
13,Spider-Man: No Way Home,2021,8.2,148,"
Action, Adventure, Fantasy            ",PG-13
14,John Wick,2014,7.4,101,"
Action, Crime, Thriller            ",R
15,Avengers: Endgame,2019,8.4,181,"
Action, Adventure, Drama            ",PG-13
16,The Dark Knight,2008,9,152,"
Action, Crime, Drama            ",PG-13
17,Ant-Man and the Wasp: Quantumania,2023,N/A,125,"
Action, Adventure, Comedy            ",N/A
18,Inception,2010,8.8,148,"
Action, Adventure, Sci-Fi            ",PG-13
19,Uncharted,2022,6.3,116,"
Action, Adventure            ",PG-13
20,Puss in Boots,2011,6.6,90,"
Animation, Adventure, Comedy            ",PG
21,Tenet,2020,7.3,150,"
Action, Sci-Fi, Thriller            ",PG-13
22,The Mummy,1999,7.1,124,"
Action, Adventure, Fantasy            ",PG-13
23,Raiders of the Lost Ark,1981,8.4,115,"
Action, Adventure            ",PG
24,Die Hard,1988,8.2,132,"
Action, Thriller            ",R
25,Doctor Strange in the Multiverse of Madness,2022,6.9,126,"
Action, Adventure, Fantasy            ",PG-13
26,The Suicide Squad,2021,7.2,132,"
Action, Adventure, Comedy            ",R
27,The Man from U.N.C.L.E.,2015,7.2,116,"
Action, Adventure, Comedy            ",PG-13
28,Harry Potter and the Deathly Hallows: Part 2,2011,8.1,130,"
Adventure, Family, Fantasy            ",PG-13
29,Road House,1989,6.6,114,"
Action, Thriller            ",R
30,Nobody,I) (2021,7.4,92,"
Action, Crime, Drama            ",R
31,Rogue One: A Star Wars Story,2016,7.8,133,"
Action, Adventure, Sci-Fi            ",PG-13
32,Guardians of the Galaxy,2014,8,121,"
Action, Adventure, Comedy            ",PG-13
33,Indiana Jones and the Last Crusade,1989,8.2,127,"
Action, Adventure            ",PG-13
34,The King's Man,2021,6.3,131,"
Action, Adventure, Thriller            ",R
35,The Matrix,1999,8.7,136,"
Action, Sci-Fi            ",R
36,Suicide Squad,2016,5.9,123,"
Action, Adventure, Fantasy            ",PG-13
37,Black Panther,2018,7.3,134,"
Action, Adventure, Sci-Fi            ",PG-13
38,Mission: Impossible - Fallout,2018,7.7,147,"
Action, Adventure, Thriller            ",PG-13
39,F9: The Fast Saga,2021,5.2,143,"
Action, Crime, Thriller            ",PG-13
40,John Wick: Chapter 3 - Parabellum,2019,7.4,130,"
Action, Crime, Thriller            ",R
